1;10000;1.82604789734e-07
1;10000;3.40795516968e-07
1;10000;3.38315963745e-07
1;10000;3.33595275879e-07
1;10000;1.78217887878e-07
2;5000;1.0546207428e-06
2;5000;1.05137825012e-06
2;5000;1.03840827942e-06
2;5000;1.12118721008e-06
2;5000;6.29043579102e-07
4;2500;2.43358612061e-06
4;2500;1.15365982056e-06
4;2500;1.80320739746e-06
4;2500;1.10034942627e-06
4;2500;3.0891418457e-06
8;1250;3.44715118408e-06
8;1250;4.44240570068e-06
8;1250;4.65450286865e-06
8;1250;4.26959991455e-06
8;1250;3.69129180908e-06
12;833;5.26066444644e-06
12;833;5.35511598438e-06
12;833;0.000159815150578
12;833;4.87742017583e-06
12;833;1.08416054715e-05
16;625;0.000233633804321
16;625;0.000225979232788
16;625;0.0001026512146
16;625;6.4225769043e-05
16;625;5.54656982422e-05
20;500;0.000390198230743
20;500;0.00031437587738
20;500;0.00027413225174
20;500;0.000294844150543
20;500;0.000492054462433
24;416;0.000744139345793
24;416;0.000325913612659
24;416;0.000249259746992
24;416;0.000282317399979
24;416;0.000375180290296
