user;1;100;10000;8.76116752625e-07
user;1;1000;10000;8.70203971863e-07
user;1;10000;10000;8.73613357544e-07
user;1;100000;10000;8.59403610229e-07
user;1;1000000;10000;8.76903533936e-07
user;2;100;5000;4.05034065247e-05
user;2;1000;5000;4.35746192932e-05
user;2;10000;5000;4.7095823288e-05
user;2;100000;5000;9.93715763092e-05
user;2;1000000;5000;0.000738724184036
user;4;100;2500;8.40847969055e-05
user;4;1000;2500;9.97759819031e-05
user;4;10000;2500;0.000118100357056
user;4;100000;2500;0.000262469577789
user;4;1000000;2500;0.00215044403076
user;8;100;1250;0.000212620162964
user;8;1000;1250;0.000221339988708
user;8;10000;1250;0.00328097190857
user;8;100000;1250;0.00060749206543
user;8;1000000;1250;0.00538210391998
user;12;100;833;0.000253909776191
user;12;1000;833;0.000243124841642
user;12;10000;833;0.000329221997942
user;12;100000;833;0.0017408079603
user;12;1000000;833;0.00981199154619
user;16;100;625;0.000877681732178
user;16;1000;625;0.00061681137085
user;16;10000;625;0.000783686447144
user;16;100000;625;0.00172434577942
user;16;1000000;625;0.0140458080292
user;20;100;500;0.000984261989594
user;20;1000;500;0.00100031232834
user;20;10000;500;0.00262536382675
user;20;100000;500;0.00256698989868
user;20;1000000;500;0.018010322094
user;24;100;416;0.00156387514793
user;24;1000;416;0.00159359379457
user;24;10000;416;0.00176174537494
user;24;100000;416;0.00370640594226
user;24;1000000;416;0.0223193558363
