vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 2; 768; 0.019060; 0.009000; 0
2000; 3; 768; 0.019000; 0.016000; 0
3000; 4; 768; 0.019600; 0.021000; 0
4000; 6; 768; 0.023780; 0.048000; 0
5000; 7; 768; 0.019460; 0.034000; 0
6000; 8; 768; 0.021000; 0.042000; 0
7000; 10; 768; 0.022840; 0.084000; 0
8000; 11; 768; 0.024080; 0.059000; 0
9000; 12; 768; 0.025720; 0.062000; 0
10000; 14; 768; 0.027260; 0.066000; 0
11000; 15; 768; 0.028880; 0.132000; 0
12000; 16; 768; 0.030420; 0.081000; 0
13000; 17; 768; 0.032660; 0.086000; 0
14000; 19; 768; 0.034300; 0.093000; 0
15000; 20; 768; 0.035560; 0.170000; 0
16000; 21; 768; 0.037420; 0.110000; 0
17000; 23; 768; 0.028560; 0.115000; 0
18000; 24; 768; 0.029500; 0.119000; 0
19000; 25; 768; 0.030100; 0.124000; 0
20000; 27; 768; 0.030800; 0.134000; 0
21000; 28; 768; 0.031740; 0.141000; 0
22000; 29; 768; 0.032360; 0.244000; 0
23000; 30; 768; 0.033520; 0.161000; 0
24000; 32; 768; 0.034120; 0.160000; 0
25000; 33; 768; 0.036160; 0.163000; 0
26000; 34; 768; 0.037140; 0.176000; 0
27000; 36; 768; 0.037900; 0.184000; 0
28000; 37; 768; 0.038720; 0.184000; 0
29000; 38; 768; 0.039820; 0.189000; 0
30000; 40; 768; 0.040520; 0.192000; 0
31000; 41; 768; 0.041340; 0.207000; 0
32000; 42; 768; 0.041840; 0.355000; 0
33000; 43; 768; 0.042920; 0.215000; 0
34000; 45; 768; 0.043520; 0.222000; 0
35000; 46; 768; 0.044340; 0.230000; 0
36000; 47; 768; 0.044920; 0.235000; 0
37000; 49; 768; 0.046020; 0.239000; 0
38000; 50; 768; 0.050600; 0.251000; 0
39000; 51; 768; 0.048260; 0.253000; 0
40000; 53; 768; 0.049020; 0.261000; 0
41000; 54; 768; 0.050020; 0.266000; 0
42000; 55; 768; 0.050780; 0.463000; 0
43000; 56; 768; 0.051640; 0.277000; 0
44000; 58; 768; 0.052300; 0.283000; 0
45000; 59; 768; 0.052960; 0.290000; 0
46000; 60; 768; 0.053920; 0.301000; 0
47000; 62; 768; 0.054560; 0.303000; 0
48000; 63; 768; 0.055480; 0.311000; 0
49000; 64; 768; 0.056280; 0.326000; 0
50000; 66; 768; 0.058500; 0.320000; 0
51000; 67; 768; 0.061600; 0.326000; 0
52000; 68; 768; 0.059580; 0.561000; 0
