vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 63; 16; 0.018980; 0.008000; 0
2000; 125; 16; 0.018940; 0.016000; 0
3000; 188; 16; 0.020360; 0.022000; 0
4000; 250; 16; 0.020080; 0.032000; 0
5000; 313; 16; 0.021760; 0.038000; 0
6000; 375; 16; 0.024480; 0.068000; 0
7000; 438; 16; 0.026060; 0.047000; 0
8000; 500; 16; 0.027640; 0.060000; 0
9000; 563; 16; 0.030120; 0.062000; 0
10000; 625; 16; 0.032380; 0.070000; 0
11000; 688; 16; 0.034500; 0.077000; 0
12000; 750; 16; 0.036780; 0.080000; 0
13000; 813; 16; 0.039060; 0.144000; 0
14000; 875; 16; 0.040960; 0.092000; 0
15000; 938; 16; 0.043000; 0.099000; 0
16000; 1000; 16; 0.045340; 0.104000; 0
17000; 1063; 16; 0.037040; 0.112000; 0
18000; 1125; 16; 0.038400; 0.122000; 0
19000; 1188; 16; 0.039800; 0.127000; 0
20000; 1250; 16; 0.041000; 0.220000; 0
21000; 1313; 16; 0.042640; 0.140000; 0
22000; 1375; 16; 0.043940; 0.146000; 0
23000; 1438; 16; 0.045320; 0.159000; 0
24000; 1500; 16; 0.046620; 0.155000; 0
25000; 1563; 16; 0.048180; 0.163000; 0
26000; 1625; 16; 0.049440; 0.172000; 0
27000; 1688; 16; 0.050960; 0.289000; 0
28000; 1750; 16; 0.052060; 0.183000; 0
29000; 1813; 16; 0.053520; 0.189000; 0
30000; 1875; 16; 0.054940; 0.195000; 0
31000; 1938; 16; 0.056200; 0.207000; 0
32000; 2000; 16; 0.057560; 0.208000; 0
33000; 2063; 16; 0.059100; 0.214000; 0
34000; 2125; 16; 0.060300; 0.376000; 0
35000; 2188; 16; 0.061700; 0.232000; 0
36000; 2250; 16; 0.062980; 0.233000; 0
37000; 2313; 16; 0.064360; 0.240000; 0
38000; 2375; 16; 0.065800; 0.247000; 0
39000; 2438; 16; 0.067060; 0.260000; 0
40000; 2500; 16; 0.068460; 0.264000; 0
41000; 2563; 16; 0.069800; 0.269000; 0
42000; 2625; 16; 0.073880; 0.270000; 0
43000; 2688; 16; 0.072560; 0.279000; 0
44000; 2750; 16; 0.073880; 0.282000; 0
45000; 2813; 16; 0.075180; 0.289000; 0
46000; 2875; 16; 0.076720; 0.294000; 0
47000; 2938; 16; 0.077800; 0.502000; 0
48000; 3000; 16; 0.079340; 0.308000; 0
49000; 3063; 16; 0.080660; 0.317000; 0
50000; 3125; 16; 0.082280; 0.543000; 0
51000; 3188; 16; 0.083600; 0.328000; 0
52000; 3250; 16; 0.084900; 0.340000; 0
53000; 3313; 16; 0.086520; 0.346000; 0
