vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 4; 256; 0.018500; 0.008000; 0
2000; 8; 256; 0.022840; 0.026000; 0
3000; 12; 256; 0.019240; 0.021000; 0
4000; 16; 256; 0.018160; 0.029000; 0
5000; 20; 256; 0.019160; 0.033000; 0
6000; 24; 256; 0.020840; 0.041000; 0
7000; 28; 256; 0.022440; 0.047000; 0
8000; 32; 256; 0.023820; 0.055000; 0
9000; 36; 256; 0.025580; 0.102000; 0
10000; 40; 256; 0.027200; 0.070000; 0
11000; 43; 256; 0.029060; 0.079000; 0
12000; 47; 256; 0.030460; 0.085000; 0
13000; 51; 256; 0.032240; 0.144000; 0
14000; 55; 256; 0.034080; 0.097000; 0
15000; 59; 256; 0.035640; 0.103000; 0
16000; 63; 256; 0.037040; 0.106000; 0
17000; 67; 256; 0.028260; 0.112000; 0
18000; 71; 256; 0.029500; 0.120000; 0
19000; 75; 256; 0.030100; 0.125000; 0
20000; 79; 256; 0.031040; 0.222000; 0
21000; 83; 256; 0.031860; 0.140000; 0
22000; 86; 256; 0.032660; 0.149000; 0
23000; 90; 256; 0.033320; 0.154000; 0
24000; 94; 256; 0.034380; 0.160000; 0
25000; 98; 256; 0.035420; 0.164000; 0
26000; 102; 256; 0.036300; 0.172000; 0
27000; 106; 256; 0.037180; 0.173000; 0
28000; 110; 256; 0.038020; 0.183000; 0
29000; 114; 256; 0.038980; 0.189000; 0
30000; 118; 256; 0.039680; 0.332000; 0
31000; 122; 256; 0.040700; 0.201000; 0
32000; 125; 256; 0.041560; 0.208000; 0
33000; 129; 256; 0.042480; 0.215000; 0
34000; 133; 256; 0.043300; 0.222000; 0
35000; 137; 256; 0.044020; 0.234000; 0
36000; 141; 256; 0.045020; 0.249000; 0
37000; 145; 256; 0.045980; 0.240000; 0
38000; 149; 256; 0.046600; 0.247000; 0
39000; 153; 256; 0.047460; 0.259000; 0
40000; 157; 256; 0.048220; 0.440000; 0
41000; 161; 256; 0.049380; 0.269000; 0
42000; 165; 256; 0.050160; 0.274000; 0
43000; 168; 256; 0.051280; 0.278000; 0
44000; 172; 256; 0.051820; 0.282000; 0
45000; 176; 256; 0.052780; 0.294000; 0
46000; 180; 256; 0.053560; 0.295000; 0
47000; 184; 256; 0.054100; 0.508000; 0
48000; 188; 256; 0.055480; 0.309000; 0
49000; 192; 256; 0.056280; 0.324000; 0
50000; 196; 256; 0.057360; 0.536000; 0
51000; 200; 256; 0.058100; 0.335000; 0
52000; 204; 256; 0.059080; 0.341000; 0
53000; 208; 256; 0.059700; 0.342000; 0
54000; 211; 256; 0.060440; 0.348000; 0
55000; 215; 256; 0.061300; 0.354000; 0
56000; 219; 256; 0.062500; 0.356000; 0
57000; 223; 256; 0.063160; 0.365000; 0
58000; 227; 256; 0.064260; 0.371000; 0
59000; 231; 256; 0.065080; 0.376000; 0
60000; 235; 256; 0.065860; 0.390000; 0
61000; 239; 256; 0.067000; 0.562000; 0
62000; 243; 256; 0.067680; 0.393000; 0
63000; 247; 256; 0.068960; 0.399000; 0
64000; 250; 256; 0.069960; 0.406000; 0
65000; 254; 256; 0.070900; 0.417000; 0
66000; 258; 256; 0.071340; 0.696000; 0
67000; 262; 256; 0.072680; 0.421000; 0
68000; 266; 256; 0.073760; 0.433000; 0
69000; 270; 256; 0.074860; 0.438000; 0
70000; 274; 256; 0.075900; 0.438000; 0
71000; 278; 256; 0.076980; 0.451000; 0
72000; 282; 256; 0.077980; 0.450000; 0
73000; 286; 256; 0.079060; 0.464000; 0
74000; 290; 256; 0.080000; 0.471000; 0
75000; 293; 256; 0.080380; 0.792000; 0
76000; 297; 256; 0.081700; 0.476000; 0
77000; 301; 256; 0.082520; 0.480000; 0
78000; 305; 256; 0.083340; 0.490000; 0
79000; 309; 256; 0.084520; 0.501000; 0
80000; 313; 256; 0.085200; 0.502000; 0
81000; 317; 256; 0.089080; 0.512000; 0
82000; 321; 256; 0.087860; 0.530000; 0
83000; 325; 256; 0.089060; 0.526000; 0
84000; 329; 256; 0.089840; 0.532000; 0
85000; 333; 256; 0.090580; 0.536000; 0
86000; 336; 256; 0.091620; 0.544000; 0
87000; 340; 256; 0.092560; 0.543000; 0
88000; 344; 256; 0.093600; 0.547000; 0
89000; 348; 256; 0.094440; 0.555000; 0
90000; 352; 256; 0.095620; 0.568000; 0
91000; 356; 256; 0.096340; 0.572000; 0
92000; 360; 256; 0.097140; 0.581000; 0
93000; 364; 256; 0.098160; 0.578000; 0
94000; 368; 256; 0.099120; 1.001000; 0
95000; 372; 256; 0.100060; 0.598000; 0
96000; 375; 256; 0.100960; 0.604000; 0
97000; 379; 256; 0.101820; 0.612000; 0
98000; 383; 256; 0.102780; 0.619000; 0
99000; 387; 256; 0.104200; 0.624000; 0
100000; 391; 256; 0.105320; 0.629000; 0
101000; 395; 256; 0.106300; 0.629000; 0
102000; 399; 256; 0.109120; 1.072000; 0
103000; 403; 256; 0.108300; 0.646000; 0
104000; 407; 256; 0.108980; 0.647000; 0
105000; 411; 256; 0.109820; 0.661000; 0
106000; 415; 256; 0.110940; 0.667000; 0
107000; 418; 256; 0.111280; 0.675000; 0
108000; 422; 256; 0.112500; 0.674000; 0
109000; 426; 256; 0.113400; 0.680000; 0
110000; 430; 256; 0.114080; 0.682000; 0
111000; 434; 256; 0.115260; 0.695000; 0
112000; 438; 256; 0.116180; 1.176000; 0
113000; 442; 256; 0.119680; 0.706000; 0
114000; 446; 256; 0.117820; 0.715000; 0
115000; 450; 256; 0.118880; 0.724000; 0
116000; 454; 256; 0.119660; 0.722000; 0
117000; 458; 256; 0.120820; 0.735000; 0
118000; 461; 256; 0.121520; 0.738000; 0
119000; 465; 256; 0.124380; 1.249000; 0
120000; 469; 256; 0.123180; 0.748000; 0
121000; 473; 256; 0.124140; 0.756000; 0
122000; 477; 256; 0.124860; 0.763000; 0
123000; 481; 256; 0.126020; 0.771000; 0
124000; 485; 256; 0.126640; 1.205000; 0
125000; 489; 256; 0.127900; 0.779000; 0
126000; 493; 256; 0.128700; 1.226000; 0
127000; 497; 256; 0.129600; 0.794000; 0
128000; 500; 256; 0.130340; 0.796000; 0
129000; 504; 256; 0.131180; 0.807000; 0
130000; 508; 256; 0.134180; 0.807000; 0
131000; 512; 256; 0.133160; 1.273000; 0
132000; 516; 256; 0.133560; 0.819000; 0
133000; 520; 256; 0.134700; 0.834000; 0
134000; 524; 256; 0.135620; 0.839000; 0
135000; 528; 256; 0.136280; 0.846000; 0
136000; 532; 256; 0.137220; 0.853000; 0
137000; 536; 256; 0.138140; 0.854000; 0
138000; 540; 256; 0.138880; 1.441000; 0
139000; 543; 256; 0.139920; 0.863000; 0
140000; 547; 256; 0.140460; 0.878000; 0
141000; 551; 256; 0.141980; 0.879000; 0
142000; 555; 256; 0.142740; 1.389000; 0
143000; 559; 256; 0.143800; 0.899000; 0
144000; 563; 256; 0.144420; 0.902000; 0
145000; 567; 256; 0.145380; 0.902000; 0
146000; 571; 256; 0.146200; 0.915000; 0
147000; 575; 256; 0.146980; 0.924000; 0
148000; 579; 256; 0.148760; 0.928000; 0
149000; 583; 256; 0.148840; 0.933000; 0
150000; 586; 256; 0.149760; 0.944000; 0
151000; 590; 256; 0.150460; 0.946000; 0
152000; 594; 256; 0.151700; 0.950000; 0
153000; 598; 256; 0.152340; 1.497000; 0
154000; 602; 256; 0.153340; 0.966000; 0
155000; 606; 256; 0.154100; 0.972000; 0
156000; 610; 256; 0.155120; 0.976000; 0
