user;1;100;1000000;7.68688297272e-06
user;1;1000;1000000;8.37454199791e-06
user;1;10000;1000000;7.87671899796e-06
user;1;100000;1000000;7.85272192955e-06
user;1;100000;1000000;7.95274281502e-06
user;1;100000000;1000000;7.64969301224e-06
user;2;100;1000000;3.44838221073e-05
user;2;1000;1000000;3.42952461243e-05
user;2;10000;1000000;3.41510360241e-05
user;2;100000;1000000;3.40536620617e-05
user;2;100000;1000000;3.42213201523e-05
user;2;100000000;1000000;3.5408205986e-05
user;4;100;1000000;7.14511561394e-05
user;4;1000;1000000;7.29012081623e-05
user;4;10000;1000000;7.32577590942e-05
user;4;100000;1000000;7.28284420967e-05
user;4;100000;1000000;7.33475451469e-05
user;4;100000000;1000000;7.07660598755e-05
user;8;100;1000000;0.000157342734098
user;8;1000;1000000;0.000152119324923
user;8;10000;1000000;0.000149398436069
user;8;100000;1000000;0.000149824308157
user;8;100000;1000000;0.000149444419861
user;8;100000000;1000000;0.000154535495996
user;12;100;1000000;0.000261530707836
user;12;1000;1000000;0.000258528710842
user;12;10000;1000000;0.000255854833126
user;12;100000;1000000;0.000253779427052
user;12;100000;1000000;0.000258266003132
user;12;100000000;1000000;0.000254448197126
user;16;100;1000000;0.000348051356792
user;16;1000;1000000;0.000348837217093
user;16;10000;1000000;0.000351937783003
user;16;100000;1000000;0.000346226099014
user;16;100000;1000000;0.00034253650713
user;16;100000000;1000000;0.000339926800966
user;20;100;1000000;0.000437038599968
user;20;1000;1000000;0.000434596944094
user;20;10000;1000000;0.000438587998152
user;20;100000;1000000;0.000429887061119
user;20;100000;1000000;0.000427872411013
user;20;100000000;1000000;0.000440059461117
user;24;100;1000000;0.000536709839106
user;24;1000;1000000;0.000510603850842
user;24;10000;1000000;0.00051613380909
user;24;100000;1000000;0.000534144334078
user;24;100000;1000000;0.000526363364935
