user;1;100;10000;1.09026908875e-05
user;1;1000;10000;1.52316093445e-05
user;1;10000;10000;1.38884067535e-05
user;1;100000;10000;1.44533157349e-05
user;1;1000000;10000;1.48472070694e-05
user;2;100;5000;5.41815757751e-05
user;2;1000;5000;4.98123645782e-05
user;2;10000;5000;4.34361934662e-05
user;2;100000;5000;3.29061985016e-05
user;2;1000000;5000;4.59573745728e-05
user;4;100;2500;0.000113568401337
user;4;1000;2500;0.000108211994171
user;4;10000;2500;9.18691635132e-05
user;4;100000;2500;7.03051567078e-05
user;4;1000000;2500;0.000106268787384
user;8;100;1250;0.000170755958557
user;8;1000;1250;0.000223782348633
user;8;10000;1250;0.000166395950317
user;8;100000;1250;0.000178083992004
user;8;1000000;1250;0.000186016845703
user;12;100;833;0.000223441713569
user;12;1000;833;0.000319113966082
user;12;10000;833;0.000225193360273
user;12;100000;833;0.000322156164254
user;12;1000000;833;0.000300566546199
user;16;100;625;0.00080684967041
user;16;1000;625;0.000638139343262
user;16;10000;625;0.000563622283936
user;16;100000;625;0.000579390335083
user;16;1000000;625;0.000606209564209
user;20;100;500;0.00112767219543
user;20;1000;500;0.00103317594528
user;20;10000;500;0.00100957393646
user;20;100000;500;0.00177591371536
user;20;1000000;500;0.00101940774918
user;24;100;416;0.00161736286603
user;24;1000;416;0.00167017086194
user;24;10000;416;0.00147775961803
user;24;100000;416;0.00219729829293
user;24;1000000;416;0.00157954543829
