std;1;100;10000;4.08066987991e-05
std;1;1000;10000;4.49100017548e-05
std;1;10000;10000;4.05914783478e-05
std;1;100000;10000;9.35871124268e-05
std;1;1000000;10000;0.000754239797592
std;2;100;5000;5.32098293304e-05
std;2;1000;5000;7.56249904633e-05
std;2;10000;5000;9.25161838531e-05
std;2;100000;5000;0.000139792585373
std;2;1000000;5000;0.000638181829453
std;4;100;2500;0.000126478004456
std;4;1000;2500;0.00011517124176
std;4;10000;2500;0.000134653568268
std;4;100000;2500;0.000215322780609
std;4;1000000;2500;0.00069874753952
std;8;100;1250;0.000225140762329
std;8;1000;1250;0.000246579933167
std;8;10000;1250;0.000270480728149
std;8;100000;1250;0.000286372756958
std;8;1000000;1250;0.0026922504425
std;12;100;833;0.000258663836934
std;12;1000;833;0.000246769526139
std;12;10000;833;0.000301655314836
std;12;100000;833;0.00234226304658
std;12;1000000;833;0.000960279627293
std;16;100;625;0.000770740890503
std;16;1000;625;0.000603873443604
std;16;10000;625;0.00117111816406
std;16;100000;625;0.000893063735962
std;16;1000000;625;0.00152887229919
std;20;100;500;0.00111255025864
std;20;1000;500;0.00113049602509
std;20;10000;500;0.00115436601639
std;20;100000;500;0.00129483366013
std;20;1000000;500;0.00210783004761
std;24;100;416;0.00153699288001
std;24;1000;416;0.00153716825522
std;24;10000;416;0.00156917766883
std;24;100000;416;0.00173961772369
std;24;1000000;416;0.00268639681431
