1;1000000;3.11919927597e-07
1;1000000;2.21606016159e-07
1;1000000;2.61912107468e-07
1;1000000;2.11381912231e-07
1;1000000;2.59635210037e-07
1;1000000;2.7228307724e-07
1;1000000;3.03042173386e-07
2;1000000;1.16680192947e-06
2;1000000;1.09479618073e-06
2;1000000;1.15702605247e-06
2;1000000;7.13130950928e-07
2;1000000;1.19031190872e-06
2;1000000;1.10551095009e-06
2;1000000;1.17356300354e-06
4;1000000;1.97668385506e-06
4;1000000;1.17074513435e-06
4;1000000;2.05527806282e-06
4;1000000;2.11376595497e-06
4;1000000;2.06811904907e-06
4;1000000;2.191603899e-06
4;1000000;1.946434021e-06
8;1000000;3.41206693649e-06
8;1000000;2.93028497696e-06
8;1000000;3.48084402084e-06
8;1000000;3.23432588577e-06
8;1000000;3.65409588814e-06
8;1000000;3.33669114113e-06
8;1000000;3.34473085403e-06
12;1000000;4.88382983208e-06
12;1000000;5.09694194794e-06
12;1000000;4.77058005333e-06
12;1000000;4.68606591225e-06
12;1000000;4.79643893242e-06
12;1000000;4.68274903297e-06
12;1000000;4.70263814926e-06
16;1000000;5.6146941185e-06
16;1000000;5.74667906761e-06
16;1000000;5.51289796829e-06
16;1000000;6.34604978561e-06
16;1000000;5.74696707726e-06
16;1000000;5.70374298096e-06
16;1000000;5.7565472126e-06
20;1000000;1.37218039036e-05
20;1000000;1.32027571201e-05
20;1000000;1.23283548355e-05
20;1000000;1.34394669533e-05
20;1000000;1.2635338068e-05
20;1000000;1.44556651115e-05
20;1000000;1.46860258579e-05
24;1000000;1.59210970402e-05
24;1000000;1.48416559696e-05
24;1000000;1.438905406e-05
24;1000000;1.41915450096e-05
24;1000000;1.40471150875e-05
24;1000000;1.6183932066e-05
24;1000000;1.42327139378e-05
