1;10000;1.84011459351e-07
1;10000;3.37886810303e-07
1;10000;3.47399711609e-07
1;10000;3.38506698608e-07
1;100000;3.39539051056e-07
1;100000;3.51469516754e-07
1;100000;3.50940227509e-07
1;100000;3.47981452942e-07
1;1000000;1.9273686409e-07
1;1000000;2.94715166092e-07
1;1000000;2.3007106781e-07
1;1000000;2.93458938599e-07
1;10000000;1.95944404602e-07
1;10000000;2.01669502258e-07
1;10000000;2.00761508942e-07
1;10000000;1.97044682503e-07
1;100000000;1.92259869576e-07
1;100000000;1.87031571865e-07
1;100000000;1.94671339989e-07
1;100000000;1.98303818703e-07
2;5000;9.70411300659e-07
2;5000;9.85193252563e-07
2;5000;1.1157989502e-06
2;5000;9.67979431152e-07
2;50000;5.80978393555e-07
2;50000;1.15292072296e-06
2;50000;1.35766029358e-06
2;50000;5.62944412231e-07
2;500000;7.59620189667e-07
2;500000;1.1660900116e-06
2;500000;1.19691991806e-06
2;500000;1.25317573547e-06
2;5000000;1.03742818832e-06
2;5000000;1.06440858841e-06
2;5000000;1.04929761887e-06
2;5000000;1.03812618256e-06
2;50000000;1.13131789684e-06
2;50000000;1.06495441914e-06
2;50000000;1.06651013851e-06
2;50000000;1.04576807976e-06
4;2500;3.01485061646e-06
4;2500;3.05833816528e-06
4;2500;1.83525085449e-06
4;2500;1.06439590454e-06
4;25000;1.73823356628e-06
4;25000;2.83056259155e-06
4;25000;2.58491516113e-06
4;25000;1.78656578064e-06
4;250000;2.33899593353e-06
4;250000;2.05263996124e-06
4;250000;2.41894435883e-06
4;250000;2.24551582336e-06
4;2500000;2.15935354233e-06
4;2500000;1.90768356323e-06
4;2500000;1.84045114517e-06
4;2500000;2.26994485855e-06
4;25000000;2.02404647827e-06
4;25000000;2.00981575966e-06
4;25000000;1.92336872101e-06
4;25000000;1.88475972176e-06
8;1250;4.58164215088e-06
8;1250;4.45518493652e-06
8;1250;4.44564819336e-06
8;1250;4.45194244385e-06
8;12500;4.34640884399e-06
8;12500;4.3371963501e-06
8;12500;3.56086730957e-06
8;12500;3.54553222656e-06
8;125000;3.52655982971e-06
8;125000;3.42690467834e-06
8;125000;3.54619216919e-06
8;125000;3.23065757751e-06
8;1250000;3.44022083282e-06
8;1250000;3.49174232483e-06
8;1250000;2.92075595856e-06
8;1250000;3.2073223114e-06
8;12500000;2.81582504272e-06
8;12500000;3.50320440292e-06
8;12500000;3.23621639252e-06
8;12500000;3.68010425568e-06
12;833;5.21143516e-06
12;833;6.46706818103e-06
12;833;6.1153077564e-06
12;833;6.2555539794e-06
12;8333;5.84724927083e-06
12;8333;5.35281611765e-06
12;8333;7.31847473057e-06
12;8333;6.05966011101e-06
12;83333;4.76663493415e-06
12;83333;5.02674873706e-06
12;83333;4.95233609352e-06
12;83333;4.88398598187e-06
12;833333;5.07953599025e-06
12;833333;4.73911045811e-06
12;833333;4.7285166581e-06
12;833333;4.9890103269e-06
12;8333333;5.00282166465e-06
12;8333333;4.91929521211e-06
12;8333333;4.98031974687e-06
12;8333333;4.7456349173e-06
16;625;0.000259854507446
16;625;8.87245178223e-05
16;625;7.51308441162e-05
16;625;0.000391665649414
16;6250;1.48606491089e-05
16;6250;1.16495895386e-05
16;6250;1.09046554565e-05
16;6250;9.79106903076e-06
16;62500;6.56164932251e-06
16;62500;5.87414550781e-06
16;62500;8.54998397827e-06
16;62500;6.40409851074e-06
16;625000;5.59718742371e-06
16;625000;5.667395401e-06
16;625000;5.68587684631e-06
16;625000;5.61132659912e-06
16;6250000;5.45160881042e-06
16;6250000;5.48116306305e-06
16;6250000;5.6838785553e-06
16;6250000;5.39261665344e-06
20;500;0.000485033988953
20;500;0.000659870147705
20;500;0.000805397987366
20;500;0.000354850292206
20;5000;3.8941192627e-05
20;5000;7.25445747375e-05
20;5000;4.44821834564e-05
20;5000;4.07299995422e-05
20;50000;1.84987783432e-05
20;50000;2.31246805191e-05
20;50000;1.99896383286e-05
20;50000;1.82338619232e-05
20;500000;1.44681258202e-05
20;500000;1.3926363945e-05
20;500000;1.31897101402e-05
20;500000;1.27869582176e-05
20;5000000;1.49978692055e-05
20;5000000;1.31492733955e-05
20;5000000;1.35682191849e-05
20;5000000;1.30161282063e-05
24;416;0.00047775472586
24;416;0.000345572256125
24;416;0.000718470949393
24;416;0.000547327101231
24;4166;7.12100096294e-05
24;4166;5.65554508497e-05
24;4166;5.36670721441e-05
24;4166;8.44975818079e-05
24;41666;1.72956582766e-05
24;41666;1.7872415399e-05
24;41666;2.21149339934e-05
24;41666;1.67744230539e-05
24;416666;1.51582611383e-05
24;416666;1.72089947433e-05
24;416666;1.50357382067e-05
24;416666;1.65794353635e-05
24;4166666;1.47068166803e-05
24;4166666;1.44418295507e-05
24;4166666;1.74629792879e-05
24;4166666;1.76847138662e-05
