1;1;41.0079956054687500;46.9684600830078125;
6;1;55.7899475097656250;70.0950622558593750;
7;1;51.9752502441406250;56.9820404052734375;
8;1;47.2068786621093750;45.0611114501953125;
9;1;41.0079956054687500;45.0611114501953125;
10;1;51.0215759277343750;54.8362731933593750;
16;1;45.7763671875000000;56.9820404052734375;
17;1;46.0147857666015625;56.9820404052734375;
31;1;48.1605529785156250;66.0419464111328125;
32;1;46.0147857666015625;56.0283660888671875;
33;1;54.8362731933593750;68.9029693603515625;
62;1;50.0679016113281250;53.8825988769531250;
63;1;51.0215759277343750;51.9752502441406250;
64;1;46.0147857666015625;58.8893890380859375;
65;1;48.8758087158203125;54.1210174560546875;
66;1;46.9684600830078125;50.0679016113281250;
126;1;45.0611114501953125;10174.0360260009765625;
127;1;45.0611114501953125;49.1142272949218750;
128;1;51.9752502441406250;51.0215759277343750;
129;1;59.8430633544921875;82.9696655273437500;
130;1;40.0543212890625000;46.0147857666015625;
500;1;45.0611114501953125;45.0611114501953125;
1000;1;55.0746917724609375;60.0814819335937500;
10000;1;46.0147857666015625;1000627.0408630371093750;
100000;1;42.9153442382812500;1001045.9423065185546875;
1000000;1;52.9289245605468750;3004145.8606719970703125;
10000000;1;51.9752502441406250;102101170.0630187988281250;
100000000;1;58.8893890380859375;291323187.8280639648437500;
1000000000;1;55.0746917724609375;915294081.9263458251953125;
1;10;24.6047973632812500;24.4140625000000000;
6;10;24.2948532104492188;24.1041183471679688;
7;10;25.3915786743164062;26.4883041381835938;
8;10;24.1041183471679688;8.2015991210937500;
9;10;23.9849090576171875;24.2948532104492188;
10;10;24.3902206420898438;24.2948532104492188;
16;10;28.8963317871093750;31.6858291625976562;
17;10;25.8922576904296875;26.5121459960937500;
31;10;24.6047973632812500;25.6061553955078125;
32;10;26.1068344116210938;1968.0976867675781250;
33;10;25.2008438110351562;26.1068344116210938;
62;10;24.3186950683593750;26.0829925537109375;
63;10;24.9147415161132812;24.7001647949218750;
64;10;25.2008438110351562;7.7009201049804688;
65;10;24.7955322265625000;25.3915786743164062;
66;10;29.2062759399414062;1041.7938232421875000;
126;10;24.4855880737304688;25.2008438110351562;
127;10;28.6102294921875000;28.7055969238281250;
128;10;27.7996063232421875;28.9916992187500000;
129;10;27.5850296020507812;28.7055969238281250;
130;10;27.4181365966796875;27.3942947387695312;
500;10;24.5094299316406250;25.3915786743164062;
1000;10;24.4855880737304688;25.2008438110351562;
10000;10;27.1081924438476562;1001179.5043945312500000;
100000;10;27.7042388916015625;1001189.6133422851562500;
1000000;10;30.8990478515625000;2202509.4985961914062500;
10000000;10;30.9944152832031250;2607026.6962051391601562;
100000000;10;28.0857086181640625;110557049.4890213012695312;
1000000000;10;30.0168991088867188;67987697.9112625122070312;
1;100;6.4206123352050781;6.8998336791992188;
6;100;6.3300132751464844;6.8688392639160156;
7;100;6.5088272094726562;7.0691108703613281;
8;100;6.2394142150878906;6.7687034606933594;
9;100;6.5994262695312500;7.0691108703613281;
10;100;6.5493583679199219;6.9594383239746094;
16;100;6.3085556030273438;6.8187713623046875;
17;100;6.3586235046386719;4.1508674621582031;
31;100;6.5994262695312500;7.1287155151367188;
32;100;6.2298774719238281;6.6900253295898438;
33;100;6.2417984008789062;4.1198730468750000;
62;100;6.1702728271484375;6.7591667175292969;
63;100;6.3300132751464844;6.8497657775878906;
64;100;6.4396858215332031;6.8616867065429688;
65;100;6.3300132751464844;6.8902969360351562;
66;100;6.3014030456542969;6.8187713623046875;
126;100;6.4206123352050781;6.9499015808105469;
127;100;6.5612792968750000;7.1692466735839844;
128;100;6.5302848815917969;6.8187713623046875;
129;100;6.3896179199218750;6.9904327392578125;
130;100;6.4015388488769531;6.9093704223632812;
500;100;6.4110755920410156;6.8688392639160156;
1000;100;6.4587593078613281;6.9212913513183594;
10000;100;6.9284439086914062;1001118.7386512756347656;
100000;100;6.9284439086914062;1001147.5014686584472656;
1000000;100;6.8092346191406250;5205712.1896743774414062;
10000000;100;6.9499015808105469;3377742.5789833068847656;
