1;1000000;3.02151918411e-07
1;1000000;2.63581991196e-07
1;1000000;2.07447052002e-07
1;1000000;2.41991996765e-07
1;1000000;2.42936849594e-07
1;1000000;2.52075910568e-07
1;1000000;3.3042883873e-07
2;500000;1.10921382904e-06
2;500000;1.21852588654e-06
2;500000;1.07080841064e-06
2;500000;1.06936979294e-06
2;500000;1.13169622421e-06
2;500000;6.73223972321e-07
2;500000;1.14537000656e-06
4;250000;1.51563262939e-06
4;250000;2.04046058655e-06
4;250000;2.19050788879e-06
4;250000;1.56034469604e-06
4;250000;2.08466434479e-06
4;250000;2.06815242767e-06
4;250000;1.40050792694e-06
8;125000;3.17475128174e-06
8;125000;2.81136894226e-06
8;125000;2.85939216614e-06
8;125000;3.22548103333e-06
8;125000;2.92610549927e-06
8;125000;2.81831169128e-06
8;125000;3.05215835571e-06
12;83333;4.22971891473e-06
12;83333;3.8862517358e-06
12;83333;4.24496822804e-06
12;83333;4.28166671621e-06
12;83333;3.99490237792e-06
12;83333;4.06871420424e-06
12;83333;3.94559245016e-06
16;62500;6.58776092529e-06
16;62500;6.21685028076e-06
16;62500;6.55318450928e-06
16;62500;6.27075195312e-06
16;62500;6.34012985229e-06
16;62500;6.52195358276e-06
16;62500;6.57788848877e-06
20;50000;9.80268001556e-06
20;50000;1.00509023666e-05
20;50000;9.86419677734e-06
20;50000;9.89190101624e-06
20;50000;9.82110023499e-06
20;50000;1.00893211365e-05
20;50000;9.76213932037e-06
24;41666;9.46044418327e-06
24;41666;9.1728495549e-06
24;41666;9.2395239005e-06
24;41666;9.41832352948e-06
24;41666;9.13135261409e-06
24;41666;9.3655253672e-06
24;41666;9.49109195147e-06
