vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 2; 768; 0.004160; 0.008000; 0
2000; 3; 768; 0.004170; 0.016000; 0
3000; 4; 768; 0.004190; 0.021000; 0
4000; 6; 768; 0.005020; 0.052000; 0
5000; 7; 768; 0.004250; 0.036000; 0
6000; 8; 768; 0.004280; 0.040000; 0
7000; 10; 768; 0.004340; 0.047000; 0
8000; 11; 768; 0.005090; 0.102000; 0
9000; 12; 768; 0.004330; 0.061000; 0
10000; 14; 768; 0.004380; 0.066000; 0
11000; 15; 768; 0.004400; 0.072000; 0
12000; 16; 768; 0.004400; 0.079000; 0
13000; 17; 768; 0.005050; 0.085000; 0
14000; 19; 768; 0.005080; 0.090000; 0
15000; 20; 768; 0.005070; 0.100000; 0
16000; 21; 768; 0.005090; 0.105000; 0
17000; 23; 768; 0.005200; 0.186000; 0
18000; 24; 768; 0.005100; 0.119000; 0
19000; 25; 768; 0.005130; 0.124000; 0
20000; 27; 768; 0.005120; 0.129000; 0
21000; 28; 768; 0.005210; 0.232000; 0
22000; 29; 768; 0.005120; 0.140000; 0
23000; 30; 768; 0.005150; 0.146000; 0
24000; 32; 768; 0.005180; 0.156000; 0
25000; 33; 768; 0.006240; 0.166000; 0
26000; 34; 768; 0.006510; 0.164000; 0
27000; 36; 768; 0.006560; 0.172000; 0
28000; 37; 768; 0.006580; 0.178000; 0
29000; 38; 768; 0.006630; 0.185000; 0
30000; 40; 768; 0.006760; 0.328000; 0
31000; 41; 768; 0.006660; 0.203000; 0
32000; 42; 768; 0.006690; 0.204000; 0
33000; 43; 768; 0.006720; 0.208000; 0
34000; 45; 768; 0.006850; 0.373000; 0
35000; 46; 768; 0.006780; 0.221000; 0
36000; 47; 768; 0.006800; 0.226000; 0
37000; 49; 768; 0.006980; 0.233000; 0
38000; 50; 768; 0.007410; 0.249000; 0
39000; 51; 768; 0.007470; 0.248000; 0
40000; 53; 768; 0.007500; 0.258000; 0
41000; 54; 768; 0.007540; 0.257000; 0
42000; 55; 768; 0.007590; 0.267000; 0
43000; 56; 768; 0.007640; 0.451000; 0
44000; 58; 768; 0.007620; 0.277000; 0
45000; 59; 768; 0.007650; 0.281000; 0
46000; 60; 768; 0.007700; 0.294000; 0
47000; 62; 768; 0.007700; 0.297000; 0
48000; 63; 768; 0.007750; 0.301000; 0
49000; 64; 768; 0.007760; 0.308000; 0
50000; 66; 768; 0.008870; 0.323000; 0
51000; 67; 768; 0.008910; 0.318000; 0
52000; 68; 768; 0.008980; 0.325000; 0
53000; 70; 768; 0.009000; 0.339000; 0
54000; 71; 768; 0.009050; 0.340000; 0
55000; 72; 768; 0.009100; 0.355000; 0
56000; 73; 768; 0.009100; 0.592000; 0
57000; 75; 768; 0.009130; 0.358000; 0
58000; 76; 768; 0.009210; 0.372000; 0
59000; 77; 768; 0.009220; 0.371000; 0
60000; 79; 768; 0.009290; 0.384000; 0
61000; 80; 768; 0.009490; 0.381000; 0
62000; 81; 768; 0.009910; 0.397000; 0
63000; 83; 768; 0.010230; 0.402000; 0
64000; 84; 768; 0.010240; 0.400000; 0
65000; 85; 768; 0.010450; 0.415000; 0
66000; 86; 768; 0.010650; 0.410000; 0
67000; 88; 768; 0.010760; 0.427000; 0
68000; 89; 768; 0.011080; 0.424000; 0
69000; 90; 768; 0.011210; 0.730000; 0
70000; 92; 768; 0.011680; 0.438000; 0
71000; 93; 768; 0.012180; 0.443000; 0
