vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 8; 128; 0.005090; 0.013000; 0
2000; 16; 128; 0.003630; 0.016000; 0
3000; 24; 128; 0.003730; 0.021000; 0
4000; 32; 128; 0.003820; 0.028000; 0
5000; 40; 128; 0.003920; 0.036000; 0
6000; 47; 128; 0.003980; 0.041000; 0
7000; 55; 128; 0.004200; 0.049000; 0
8000; 63; 128; 0.004180; 0.058000; 0
9000; 71; 128; 0.004330; 0.061000; 0
10000; 79; 128; 0.004370; 0.065000; 0
11000; 86; 128; 0.004420; 0.074000; 0
12000; 94; 128; 0.004450; 0.082000; 0
13000; 102; 128; 0.004570; 0.085000; 0
14000; 110; 128; 0.005010; 0.152000; 0
15000; 118; 128; 0.004700; 0.100000; 0
16000; 125; 128; 0.004790; 0.103000; 0
17000; 133; 128; 0.005430; 0.109000; 0
18000; 141; 128; 0.005520; 0.115000; 0
19000; 149; 128; 0.005630; 0.124000; 0
20000; 157; 128; 0.005710; 0.127000; 0
21000; 165; 128; 0.005810; 0.134000; 0
22000; 172; 128; 0.005820; 0.143000; 0
23000; 180; 128; 0.005960; 0.150000; 0
24000; 188; 128; 0.006000; 0.154000; 0
25000; 196; 128; 0.006120; 0.165000; 0
26000; 204; 128; 0.006170; 0.166000; 0
27000; 211; 128; 0.006360; 0.290000; 0
28000; 219; 128; 0.006360; 0.179000; 0
29000; 227; 128; 0.006450; 0.192000; 0
30000; 235; 128; 0.006550; 0.190000; 0
31000; 243; 128; 0.006630; 0.196000; 0
32000; 250; 128; 0.006840; 0.208000; 0
33000; 258; 128; 0.006860; 0.207000; 0
34000; 266; 128; 0.006930; 0.221000; 0
35000; 274; 128; 0.006990; 0.221000; 0
36000; 282; 128; 0.007120; 0.227000; 0
37000; 290; 128; 0.007250; 0.232000; 0
38000; 297; 128; 0.007370; 0.242000; 0
39000; 305; 128; 0.007510; 0.248000; 0
40000; 313; 128; 0.007640; 0.422000; 0
41000; 321; 128; 0.007700; 0.261000; 0
42000; 329; 128; 0.007780; 0.265000; 0
43000; 336; 128; 0.007780; 0.267000; 0
44000; 344; 128; 0.007930; 0.276000; 0
45000; 352; 128; 0.008010; 0.281000; 0
46000; 360; 128; 0.008110; 0.295000; 0
47000; 368; 128; 0.008220; 0.305000; 0
48000; 375; 128; 0.008400; 0.302000; 0
49000; 383; 128; 0.008490; 0.310000; 0
50000; 391; 128; 0.008560; 0.315000; 0
51000; 399; 128; 0.008690; 0.327000; 0
52000; 407; 128; 0.008720; 0.325000; 0
53000; 415; 128; 0.008790; 0.565000; 0
54000; 422; 128; 0.008920; 0.340000; 0
55000; 430; 128; 0.009070; 0.345000; 0
56000; 438; 128; 0.009210; 0.352000; 0
57000; 446; 128; 0.009320; 0.365000; 0
58000; 454; 128; 0.009380; 0.364000; 0
59000; 461; 128; 0.009450; 0.370000; 0
60000; 469; 128; 0.009480; 0.384000; 0
61000; 477; 128; 0.009680; 0.381000; 0
62000; 485; 128; 0.009950; 0.403000; 0
63000; 493; 128; 0.010250; 0.403000; 0
64000; 500; 128; 0.010330; 0.410000; 0
65000; 508; 128; 0.010630; 0.412000; 0
66000; 516; 128; 0.010870; 0.696000; 0
67000; 524; 128; 0.011060; 0.418000; 0
68000; 532; 128; 0.011270; 0.432000; 0
69000; 540; 128; 0.011700; 0.437000; 0
70000; 547; 128; 0.012110; 0.741000; 0
71000; 555; 128; 0.012570; 0.442000; 0
72000; 563; 128; 0.012820; 0.449000; 0
73000; 571; 128; 0.012950; 0.454000; 0
74000; 579; 128; 0.013130; 0.463000; 0
75000; 586; 128; 0.013330; 0.472000; 0
76000; 594; 128; 0.013450; 0.472000; 0
77000; 602; 128; 0.013560; 0.484000; 0
78000; 610; 128; 0.013740; 0.495000; 0
79000; 618; 128; 0.013890; 0.830000; 0
80000; 625; 128; 0.013940; 0.497000; 0
81000; 633; 128; 0.014100; 0.504000; 0
82000; 641; 128; 0.014220; 0.512000; 0
83000; 649; 128; 0.014380; 0.876000; 0
84000; 657; 128; 0.014480; 0.525000; 0
85000; 665; 128; 0.014560; 0.534000; 0
86000; 672; 128; 0.014520; 0.535000; 0
87000; 680; 128; 0.014650; 0.549000; 0
88000; 688; 128; 0.014750; 0.545000; 0
89000; 696; 128; 0.015000; 0.561000; 0
90000; 704; 128; 0.015250; 0.576000; 0
91000; 711; 128; 0.015290; 0.566000; 0
92000; 719; 128; 0.015440; 0.577000; 0
93000; 727; 128; 0.015540; 0.586000; 0
94000; 735; 128; 0.015710; 0.591000; 0
95000; 743; 128; 0.015730; 0.597000; 0
96000; 750; 128; 0.015930; 1.013000; 0
97000; 758; 128; 0.016150; 0.603000; 0
98000; 766; 128; 0.016250; 0.619000; 0
99000; 774; 128; 0.016340; 0.625000; 0
100000; 782; 128; 0.016520; 0.624000; 0
101000; 790; 128; 0.016590; 0.638000; 0
102000; 797; 128; 0.016800; 0.642000; 0
103000; 805; 128; 0.016930; 0.648000; 0
104000; 813; 128; 0.016990; 0.648000; 0
105000; 821; 128; 0.017120; 0.663000; 0
106000; 829; 128; 0.017280; 0.671000; 0
107000; 836; 128; 0.017330; 0.674000; 0
108000; 844; 128; 0.017420; 0.677000; 0
109000; 852; 128; 0.017530; 0.685000; 0
110000; 860; 128; 0.017680; 0.695000; 0
111000; 868; 128; 0.017770; 0.703000; 0
112000; 875; 128; 0.017990; 0.706000; 0
113000; 883; 128; 0.018110; 1.202000; 0
114000; 891; 128; 0.018250; 0.711000; 0
115000; 899; 128; 0.018380; 0.726000; 0
116000; 907; 128; 0.018440; 0.727000; 0
117000; 915; 128; 0.018530; 1.236000; 0
118000; 922; 128; 0.018710; 0.743000; 0
119000; 930; 128; 0.018750; 0.751000; 0
120000; 938; 128; 0.018850; 0.752000; 0
121000; 946; 128; 0.018960; 0.764000; 0
122000; 954; 128; 0.019100; 0.769000; 0
123000; 961; 128; 0.019250; 0.774000; 0
124000; 969; 128; 0.019390; 0.780000; 0
125000; 977; 128; 0.019480; 1.233000; 0
126000; 985; 128; 0.019550; 0.788000; 0
127000; 993; 128; 0.019660; 0.799000; 0
128000; 1000; 128; 0.019800; 0.807000; 0
129000; 1008; 128; 0.019920; 0.814000; 0
130000; 1016; 128; 0.020070; 0.819000; 0
131000; 1024; 128; 0.020160; 0.826000; 0
132000; 1032; 128; 0.020320; 0.841000; 0
133000; 1040; 128; 0.020480; 0.829000; 0
134000; 1047; 128; 0.020590; 1.414000; 0
135000; 1055; 128; 0.020720; 0.850000; 0
136000; 1063; 128; 0.020830; 0.857000; 0
137000; 1071; 128; 0.020900; 0.864000; 0
138000; 1079; 128; 0.021050; 0.862000; 0
139000; 1086; 128; 0.021220; 0.863000; 0
140000; 1094; 128; 0.021300; 0.880000; 0
141000; 1102; 128; 0.021420; 0.884000; 0
142000; 1110; 128; 0.021540; 1.495000; 0
143000; 1118; 128; 0.021690; 0.895000; 0
144000; 1125; 128; 0.021820; 0.901000; 0
145000; 1133; 128; 0.021920; 0.912000; 0
146000; 1141; 128; 0.022050; 0.911000; 0
147000; 1149; 128; 0.022160; 0.920000; 0
148000; 1157; 128; 0.022320; 0.922000; 0
149000; 1165; 128; 0.022380; 0.937000; 0
150000; 1172; 128; 0.022500; 0.940000; 0
151000; 1180; 128; 0.022620; 0.955000; 0
152000; 1188; 128; 0.022770; 0.944000; 0
153000; 1196; 128; 0.022890; 0.956000; 0
154000; 1204; 128; 0.022990; 0.962000; 0
155000; 1211; 128; 0.024560; 0.968000; 0
156000; 1219; 128; 0.023230; 0.972000; 0
157000; 1227; 128; 0.023400; 0.981000; 0
158000; 1235; 128; 0.023520; 0.986000; 0
159000; 1243; 128; 0.023650; 1.671000; 0
160000; 1250; 128; 0.023720; 0.998000; 0
161000; 1258; 128; 0.023870; 1.005000; 0
162000; 1266; 128; 0.023970; 1.007000; 0
163000; 1274; 128; 0.024080; 1.714000; 0
164000; 1282; 128; 0.024230; 1.023000; 0
165000; 1290; 128; 0.024350; 1.027000; 0
166000; 1297; 128; 0.024460; 1.029000; 0
167000; 1305; 128; 0.024570; 1.758000; 0
168000; 1313; 128; 0.024720; 1.042000; 0
169000; 1321; 128; 0.024840; 1.054000; 0
170000; 1329; 128; 0.024980; 1.058000; 0
171000; 1336; 128; 0.025100; 1.068000; 0
172000; 1344; 128; 0.025250; 1.070000; 0
173000; 1352; 128; 0.025370; 1.077000; 0
174000; 1360; 128; 0.025470; 1.079000; 0
175000; 1368; 128; 0.025600; 1.089000; 0
176000; 1375; 128; 0.025700; 1.095000; 0
177000; 1383; 128; 0.025780; 1.104000; 0
178000; 1391; 128; 0.025980; 1.104000; 0
179000; 1399; 128; 0.026080; 1.112000; 0
180000; 1407; 128; 0.026180; 1.118000; 0
181000; 1415; 128; 0.026330; 1.124000; 0
182000; 1422; 128; 0.026450; 1.128000; 0
183000; 1430; 128; 0.026480; 1.141000; 0
184000; 1438; 128; 0.026640; 1.924000; 0
185000; 1446; 128; 0.026820; 1.152000; 0
186000; 1454; 128; 0.026890; 1.941000; 0
187000; 1461; 128; 0.027010; 1.950000; 0
188000; 1469; 128; 0.027160; 1.956000; 0
189000; 1477; 128; 0.027220; 1.712000; 0
190000; 1485; 128; 0.027400; 1.174000; 0
191000; 1493; 128; 0.027530; 1.185000; 0
192000; 1500; 128; 0.027640; 1.193000; 0
193000; 1508; 128; 0.027770; 2.024000; 0
194000; 1516; 128; 0.027910; 1.203000; 0
195000; 1524; 128; 0.028020; 1.211000; 0
196000; 1532; 128; 0.028130; 1.215000; 0
197000; 1540; 128; 0.028240; 2.064000; 0
198000; 1547; 128; 0.028390; 1.225000; 0
199000; 1555; 128; 0.028510; 1.236000; 0
200000; 1563; 128; 0.028570; 1.250000; 0
201000; 1571; 128; 0.028660; 2.104000; 0
202000; 1579; 128; 0.028820; 1.255000; 0
203000; 1586; 128; 0.028950; 1.261000; 0
204000; 1594; 128; 0.029060; 1.264000; 0
205000; 1602; 128; 0.029190; 2.131000; 0
206000; 1610; 128; 0.029320; 1.276000; 0
207000; 1618; 128; 0.029450; 1.289000; 0
208000; 1625; 128; 0.029600; 1.294000; 0
209000; 1633; 128; 0.029690; 2.179000; 0
210000; 1641; 128; 0.029830; 1.299000; 0
211000; 1649; 128; 0.029990; 1.309000; 0
212000; 1657; 128; 0.030090; 1.311000; 0
213000; 1665; 128; 0.030210; 1.325000; 0
214000; 1672; 128; 0.030310; 1.327000; 0
215000; 1680; 128; 0.030460; 1.333000; 0
216000; 1688; 128; 0.030580; 1.337000; 0
217000; 1696; 128; 0.030650; 1.348000; 0
218000; 1704; 128; 0.030780; 1.353000; 0
219000; 1711; 128; 0.030910; 1.364000; 0
220000; 1719; 128; 0.031060; 1.359000; 0
221000; 1727; 128; 0.031160; 1.375000; 0
222000; 1735; 128; 0.031270; 1.378000; 0
223000; 1743; 128; 0.031380; 1.386000; 0
224000; 1750; 128; 0.031520; 1.387000; 0
225000; 1758; 128; 0.031640; 1.398000; 0
226000; 1766; 128; 0.031750; 1.401000; 0
227000; 1774; 128; 0.031880; 1.409000; 0
