vector_size; nblocks; blocksize; time; cpu_time; incorret
1000; 63; 16; 0.003770; 0.008000; 0
2000; 125; 16; 0.003990; 0.016000; 0
3000; 188; 16; 0.005150; 0.020000; 0
4000; 250; 16; 0.005580; 0.029000; 0
5000; 313; 16; 0.006430; 0.033000; 0
6000; 375; 16; 0.006880; 0.068000; 0
7000; 438; 16; 0.007570; 0.046000; 0
8000; 500; 16; 0.007990; 0.054000; 0
9000; 563; 16; 0.008760; 0.060000; 0
10000; 625; 16; 0.009280; 0.113000; 0
11000; 688; 16; 0.009950; 0.080000; 0
12000; 750; 16; 0.010360; 0.082000; 0
13000; 813; 16; 0.011120; 0.085000; 0
14000; 875; 16; 0.011560; 0.093000; 0
15000; 938; 16; 0.012290; 0.099000; 0
16000; 1000; 16; 0.012740; 0.103000; 0
17000; 1063; 16; 0.013460; 0.109000; 0
18000; 1125; 16; 0.013960; 0.122000; 0
19000; 1188; 16; 0.014620; 0.120000; 0
20000; 1250; 16; 0.015100; 0.130000; 0
21000; 1313; 16; 0.015820; 0.136000; 0
22000; 1375; 16; 0.016300; 0.151000; 0
23000; 1438; 16; 0.017090; 0.249000; 0
24000; 1500; 16; 0.017460; 0.156000; 0
25000; 1563; 16; 0.018170; 0.160000; 0
26000; 1625; 16; 0.018650; 0.166000; 0
27000; 1688; 16; 0.019340; 0.169000; 0
28000; 1750; 16; 0.019790; 0.178000; 0
29000; 1813; 16; 0.020520; 0.185000; 0
30000; 1875; 16; 0.021000; 0.200000; 0
31000; 1938; 16; 0.021670; 0.205000; 0
32000; 2000; 16; 0.022280; 0.339000; 0
33000; 2063; 16; 0.022870; 0.217000; 0
34000; 2125; 16; 0.023340; 0.221000; 0
35000; 2188; 16; 0.024060; 0.221000; 0
36000; 2250; 16; 0.024620; 0.388000; 0
37000; 2313; 16; 0.025190; 0.233000; 0
38000; 2375; 16; 0.025660; 0.240000; 0
39000; 2438; 16; 0.026330; 0.252000; 0
40000; 2500; 16; 0.026890; 0.257000; 0
41000; 2563; 16; 0.027480; 0.266000; 0
42000; 2625; 16; 0.028060; 0.265000; 0
43000; 2688; 16; 0.028620; 0.271000; 0
44000; 2750; 16; 0.029260; 0.281000; 0
45000; 2813; 16; 0.029820; 0.294000; 0
46000; 2875; 16; 0.030450; 0.287000; 0
47000; 2938; 16; 0.030980; 0.298000; 0
48000; 3000; 16; 0.031620; 0.306000; 0
49000; 3063; 16; 0.032170; 0.527000; 0
50000; 3125; 16; 0.032840; 0.316000; 0
