user;1;100;10000;1.29101037979e-05
user;1;1000;10000;1.27470016479e-05
user;1;10000;10000;1.28429889679e-05
user;1;100000;10000;1.28918170929e-05
user;1;1000000;10000;1.27243995667e-05
user;2;100;10000;3.90992164612e-05
user;2;1000;10000;4.01736021042e-05
user;2;10000;10000;4.45942878723e-05
user;2;100000;10000;4.02275085449e-05
user;2;1000000;10000;4.95692968369e-05
user;4;100;10000;7.69934892654e-05
user;4;1000;10000;7.99090862274e-05
user;4;10000;10000;7.69797801971e-05
user;4;100000;10000;7.1241402626e-05
user;4;1000000;10000;6.93810939789e-05
user;8;100;10000;0.000154397797585
user;8;1000;10000;0.000156632804871
user;8;10000;10000;0.00015444381237
user;8;100000;10000;0.000154838299751
user;8;1000000;10000;0.000150263309479
user;12;100;10000;0.000257816576958
user;12;1000;10000;0.000257846403122
user;12;10000;10000;0.000251178503036
user;12;100000;10000;0.000254435992241
user;12;1000000;10000;0.0002564483881
user;16;100;10000;0.000340953302383
user;16;1000;10000;0.000356988883018
user;16;10000;10000;0.000351360177994
user;16;100000;10000;0.000347003698349
user;16;1000000;10000;0.00034187848568
user;20;100;10000;0.0004313133955
user;20;1000;10000;0.000441047096252
user;20;10000;10000;0.000440665602684
user;20;100000;10000;0.000439801096916
user;20;1000000;10000;0.000448944783211
user;24;100;10000;0.000522027492523
user;24;1000;10000;0.000524987411499
user;24;10000;10000;0.000551162099838
user;24;100000;10000;0.000538920593262
user;24;1000000;10000;0.000524692106247
