vector_size; nblocks; blocksize; time; cpu_time; incorret
100; 100; 1; 0.029000; 0.006000; 0
100; 50; 2; 0.021800; 0.004000; 0
100; 34; 3; 0.022100; 0.004000; 0
100; 25; 4; 0.031000; 0.004000; 0
100; 20; 5; 0.021900; 0.004000; 0
100; 17; 6; 0.022200; 0.004000; 0
100; 15; 7; 0.021700; 0.004000; 0
100; 13; 8; 0.027200; 0.006000; 0
100; 12; 9; 0.027300; 0.004000; 0
100; 10; 10; 0.022000; 0.004000; 0
100; 10; 11; 0.021800; 0.004000; 0
100; 9; 12; 0.021600; 0.004000; 0
100; 8; 13; 0.021800; 0.003000; 0
100; 8; 14; 0.022000; 0.004000; 0
100; 7; 15; 0.021600; 0.004000; 0
100; 7; 16; 0.022000; 0.003000; 0
100; 6; 17; 0.026100; 0.006000; 0
100; 6; 18; 0.022100; 0.004000; 0
100; 6; 19; 0.022000; 0.004000; 0
100; 5; 20; 0.021900; 0.003000; 0
100; 5; 21; 0.026000; 0.006000; 0
100; 5; 22; 0.021500; 0.003000; 0
100; 5; 23; 0.021700; 0.004000; 0
100; 5; 24; 0.021700; 0.004000; 0
100; 4; 25; 0.025800; 0.006000; 0
100; 4; 26; 0.021800; 0.003000; 0
100; 4; 27; 0.022000; 0.004000; 0
100; 4; 28; 0.021800; 0.004000; 0
100; 4; 29; 0.021900; 0.004000; 0
100; 4; 30; 0.021700; 0.004000; 0
100; 4; 31; 0.021800; 0.004000; 0
100; 4; 32; 0.021900; 0.004000; 0
100; 4; 33; 0.021900; 0.003000; 0
100; 3; 34; 0.022300; 0.003000; 0
100; 3; 35; 0.021900; 0.004000; 0
100; 3; 36; 0.022100; 0.003000; 0
100; 3; 37; 0.021500; 0.004000; 0
100; 3; 38; 0.026700; 0.006000; 0
100; 3; 39; 0.021900; 0.004000; 0
100; 3; 40; 0.023500; 0.004000; 0
100; 3; 41; 0.021800; 0.004000; 0
100; 3; 42; 0.026200; 0.006000; 0
100; 3; 43; 0.021600; 0.004000; 0
100; 3; 44; 0.022100; 0.003000; 0
100; 3; 45; 0.021600; 0.004000; 0
100; 3; 46; 0.026000; 0.005000; 0
100; 3; 47; 0.021900; 0.004000; 0
100; 3; 48; 0.022000; 0.004000; 0
100; 3; 49; 0.021900; 0.004000; 0
100; 2; 50; 0.021800; 0.004000; 0
100; 2; 51; 0.021800; 0.004000; 0
100; 2; 52; 0.022000; 0.004000; 0
100; 2; 53; 0.022400; 0.004000; 0
100; 2; 54; 0.023000; 0.004000; 0
100; 2; 55; 0.022200; 0.003000; 0
100; 2; 56; 0.021500; 0.004000; 0
100; 2; 57; 0.021900; 0.004000; 0
100; 2; 58; 0.022900; 0.004000; 0
100; 2; 59; 0.021600; 0.004000; 0
100; 2; 60; 0.022000; 0.004000; 0
100; 2; 61; 0.021900; 0.004000; 0
100; 2; 62; 0.021900; 0.004000; 0
100; 2; 63; 0.025900; 0.005000; 0
100; 2; 64; 0.021800; 0.003000; 0
100; 2; 65; 0.021900; 0.004000; 0
100; 2; 66; 0.022100; 0.003000; 0
100; 2; 67; 0.026300; 0.006000; 0
100; 2; 68; 0.022100; 0.004000; 0
100; 2; 69; 0.022200; 0.004000; 0
100; 2; 70; 0.021900; 0.004000; 0
100; 2; 71; 0.021600; 0.003000; 0
100; 2; 72; 0.021500; 0.004000; 0
100; 2; 73; 0.022200; 0.004000; 0
100; 2; 74; 0.021400; 0.003000; 0
100; 2; 75; 0.021900; 0.004000; 0
100; 2; 76; 0.021700; 0.003000; 0
100; 2; 77; 0.023000; 0.004000; 0
100; 2; 78; 0.022000; 0.003000; 0
100; 2; 79; 0.021600; 0.003000; 0
100; 2; 80; 0.021500; 0.004000; 0
100; 2; 81; 0.021700; 0.003000; 0
100; 2; 82; 0.021500; 0.004000; 0
100; 2; 83; 0.022100; 0.004000; 0
100; 2; 84; 0.026400; 0.006000; 0
100; 2; 85; 0.021900; 0.004000; 0
100; 2; 86; 0.021900; 0.004000; 0
100; 2; 87; 0.021800; 0.003000; 0
