vector_size; nblocks; blocksize; time; cpu_time; incorret
524288; 524288; 1; 0.217550; 3.254000; 524287
524288; 262144; 2; 0.215970; 3.071000; 524287
524288; 174763; 3; 0.217820; 2.659000; 524287
524288; 131072; 4; 0.217640; 2.637000; 524287
524288; 104858; 5; 0.217540; 3.329000; 524287
524288; 87382; 6; 0.217600; 2.673000; 524287
524288; 74899; 7; 0.217600; 2.906000; 524287
524288; 65536; 8; 0.217530; 3.277000; 524287
524288; 58255; 9; 0.852690; 3.150000; 0
524288; 52429; 10; 0.831340; 2.650000; 0
524288; 47663; 11; 0.898369; 2.911000; 0
524288; 43691; 12; 0.709700; 3.027000; 0
524288; 40330; 13; 0.919700; 2.738000; 0
524288; 37450; 14; 0.631480; 2.824000; 0
524288; 34953; 15; 0.794400; 2.710000; 0
524288; 32768; 16; 0.610330; 2.988000; 0
524288; 30841; 17; 0.591920; 2.852000; 0
524288; 29128; 18; 0.758040; 3.093000; 0
524288; 27595; 19; 0.529770; 3.394000; 0
524288; 26215; 20; 0.538970; 2.856000; 0
524288; 24967; 21; 0.502320; 3.026000; 0
524288; 23832; 22; 0.490110; 3.190000; 0
524288; 22796; 23; 0.480940; 2.675000; 0
524288; 21846; 24; 0.463750; 2.907000; 0
524288; 20972; 25; 0.462200; 3.007000; 0
524288; 20165; 26; 0.452630; 3.165000; 0
524288; 19419; 27; 0.447660; 3.150000; 0
524288; 18725; 28; 0.436460; 3.382000; 0
524288; 18079; 29; 0.435560; 3.306000; 0
524288; 17477; 30; 0.428450; 2.801000; 0
524288; 16913; 31; 0.440600; 2.807000; 0
524288; 16384; 32; 0.601780; 2.674000; 0
524288; 15888; 33; 0.419720; 3.166000; 0
524288; 15421; 34; 0.677820; 3.317000; 0
524288; 14980; 35; 0.410800; 2.742000; 0
524288; 14564; 36; 0.613610; 2.648000; 0
524288; 14170; 37; 0.476160; 2.631000; 0
524288; 13798; 38; 0.449590; 2.928000; 0
524288; 13444; 39; 0.663130; 2.847000; 0
524288; 13108; 40; 0.385820; 3.300000; 0
524288; 12788; 41; 0.407640; 3.112000; 0
524288; 12484; 42; 0.382870; 3.150000; 0
524288; 12193; 43; 0.383940; 3.264000; 0
524288; 11916; 44; 0.379160; 3.340000; 0
524288; 11651; 45; 0.373430; 2.792000; 0
524288; 11398; 46; 0.369700; 2.806000; 0
524288; 11156; 47; 0.370640; 2.669000; 0
524288; 10923; 48; 0.351180; 2.934000; 0
524288; 10700; 49; 0.371320; 3.029000; 0
524288; 10486; 50; 0.359950; 2.657000; 0
524288; 10281; 51; 0.362370; 3.313000; 0
524288; 10083; 52; 0.494180; 3.251000; 0
524288; 9893; 53; 0.444620; 2.851000; 0
524288; 9710; 54; 0.576290; 2.904000; 0
524288; 9533; 55; 0.396370; 2.775000; 0
524288; 9363; 56; 0.599840; 3.043000; 0
524288; 9199; 57; 0.381900; 3.470000; 0
524288; 9040; 58; 0.620750; 3.348000; 0
524288; 8887; 59; 0.346610; 3.131000; 0
524288; 8739; 60; 0.365950; 3.288000; 0
524288; 8595; 61; 0.350500; 3.141000; 0
524288; 8457; 62; 0.351580; 2.802000; 0
524288; 8323; 63; 0.346090; 2.911000; 0
524288; 8192; 64; 0.380770; 3.168000; 0
524288; 8066; 65; 0.381700; 3.176000; 0
524288; 7944; 66; 0.400670; 3.309000; 0
524288; 7826; 67; 0.418300; 2.765000; 0
524288; 7711; 68; 0.399360; 3.221000; 0
524288; 7599; 69; 0.400210; 3.073000; 0
524288; 7490; 70; 0.369180; 3.102000; 0
524288; 7385; 71; 0.331330; 2.838000; 0
524288; 7282; 72; 0.425940; 3.388000; 0
524288; 7183; 73; 0.421990; 3.245000; 0
524288; 7085; 74; 0.342740; 2.941000; 0
524288; 6991; 75; 0.424970; 2.797000; 0
524288; 6899; 76; 0.392230; 3.175000; 0
524288; 6809; 77; 0.339380; 2.794000; 0
524288; 6722; 78; 0.425330; 2.990000; 0
524288; 6637; 79; 0.339450; 2.793000; 0
524288; 6554; 80; 0.329230; 2.732000; 0
524288; 6473; 81; 0.419030; 3.260000; 0
524288; 6394; 82; 0.325690; 3.243000; 0
524288; 6317; 83; 0.377340; 3.173000; 0
524288; 6242; 84; 0.410230; 2.991000; 0
524288; 6169; 85; 0.313990; 3.062000; 0
524288; 6097; 86; 0.339050; 3.495000; 0
524288; 6027; 87; 0.416350; 2.879000; 0
524288; 5958; 88; 0.345870; 2.848000; 0
524288; 5891; 89; 0.336430; 2.755000; 0
524288; 5826; 90; 0.427290; 3.238000; 0
524288; 5762; 91; 0.409780; 3.159000; 0
524288; 5699; 92; 0.313330; 2.782000; 0
