vector_size; nblocks; blocksize; time; cpu_time; incorret
300; 300; 1; 0.028500; 0.008000; 0
300; 150; 2; 0.023300; 0.005000; 0
300; 100; 3; 0.021900; 0.005000; 0
300; 75; 4; 0.022100; 0.005000; 0
300; 60; 5; 0.026100; 0.008000; 0
300; 50; 6; 0.021800; 0.005000; 0
300; 43; 7; 0.022300; 0.004000; 0
300; 38; 8; 0.021600; 0.004000; 0
300; 34; 9; 0.021800; 0.005000; 0
300; 30; 10; 0.022000; 0.005000; 0
300; 28; 11; 0.021900; 0.005000; 0
300; 25; 12; 0.022200; 0.005000; 0
300; 24; 13; 0.022000; 0.005000; 0
300; 22; 14; 0.021800; 0.005000; 0
300; 20; 15; 0.022100; 0.006000; 0
300; 19; 16; 0.021700; 0.005000; 0
300; 18; 17; 0.021800; 0.005000; 0
300; 17; 18; 0.047000; 0.005000; 0
300; 16; 19; 0.022300; 0.005000; 0
300; 15; 20; 0.021700; 0.004000; 0
300; 15; 21; 0.021600; 0.005000; 0
300; 14; 22; 0.026100; 0.007000; 0
300; 14; 23; 0.021800; 0.005000; 0
300; 13; 24; 0.021600; 0.005000; 0
300; 12; 25; 0.021800; 0.005000; 0
300; 12; 26; 0.026100; 0.008000; 0
300; 12; 27; 0.021700; 0.004000; 0
300; 11; 28; 0.022100; 0.005000; 0
300; 11; 29; 0.021800; 0.004000; 0
300; 10; 30; 0.022400; 0.004000; 0
300; 10; 31; 0.021700; 0.005000; 0
300; 10; 32; 0.021600; 0.005000; 0
300; 10; 33; 0.021800; 0.005000; 0
300; 9; 34; 0.021600; 0.005000; 0
300; 9; 35; 0.022000; 0.005000; 0
300; 9; 36; 0.021300; 0.004000; 0
300; 9; 37; 0.022700; 0.004000; 0
300; 8; 38; 0.021400; 0.004000; 0
300; 8; 39; 0.021500; 0.004000; 0
300; 8; 40; 0.022300; 0.005000; 0
300; 8; 41; 0.022500; 0.004000; 0
300; 8; 42; 0.021800; 0.005000; 0
300; 7; 43; 0.026000; 0.008000; 0
300; 7; 44; 0.021500; 0.004000; 0
300; 7; 45; 0.021700; 0.004000; 0
300; 7; 46; 0.021600; 0.005000; 0
300; 7; 47; 0.026200; 0.007000; 0
300; 7; 48; 0.021500; 0.005000; 0
300; 7; 49; 0.021500; 0.005000; 0
300; 6; 50; 0.021700; 0.005000; 0
300; 6; 51; 0.021600; 0.004000; 0
300; 6; 52; 0.026200; 0.008000; 0
300; 6; 53; 0.021500; 0.005000; 0
300; 6; 54; 0.021800; 0.005000; 0
300; 6; 55; 0.021600; 0.005000; 0
300; 6; 56; 0.025900; 0.008000; 0
300; 6; 57; 0.021600; 0.005000; 0
300; 6; 58; 0.021600; 0.005000; 0
300; 6; 59; 0.021600; 0.005000; 0
300; 5; 60; 0.026100; 0.007000; 0
300; 5; 61; 0.021700; 0.004000; 0
300; 5; 62; 0.022100; 0.004000; 0
300; 5; 63; 0.021500; 0.005000; 0
300; 5; 64; 0.021500; 0.005000; 0
300; 5; 65; 0.022900; 0.004000; 0
300; 5; 66; 0.021600; 0.005000; 0
