1;10000;3.36289405823e-07
1;10000;1.75309181213e-07
1;10000;3.59106063843e-07
1;10000;3.59296798706e-07
1;100000;3.29999923706e-07
1;100000;1.81570053101e-07
1;100000;3.38768959045e-07
1;100000;3.41908931732e-07
1;1000000;2.71409034729e-07
1;1000000;2.94096946716e-07
1;1000000;2.66835927963e-07
1;1000000;2.89539813995e-07
1;10000000;1.94258189201e-07
1;10000000;1.88943600655e-07
1;10000000;1.87969613075e-07
1;10000000;1.93841814995e-07
1;100000000;1.90858271122e-07
1;100000000;2.01286759377e-07
1;100000000;1.90872089863e-07
1;100000000;1.91631128788e-07
2;5000;1.02319717407e-06
2;5000;1.09057426453e-06
2;5000;1.04579925537e-06
2;5000;5.76400756836e-07
2;50000;6.15696907043e-07
2;50000;1.13572120667e-06
2;50000;1.02037906647e-06
2;50000;6.12878799438e-07
2;500000;1.17299985886e-06
2;500000;1.20121192932e-06
2;500000;6.17971897125e-07
2;500000;1.2058801651e-06
2;5000000;1.111754179e-06
2;5000000;1.1210975647e-06
2;5000000;1.06679620743e-06
2;5000000;1.06542859077e-06
2;50000000;1.04587615967e-06
2;50000000;1.11923391819e-06
2;50000000;1.02179451942e-06
2;50000000;1.14508991718e-06
4;2500;3.00960540771e-06
4;2500;1.08880996704e-06
4;2500;1.79395675659e-06
4;2500;1.79357528687e-06
4;25000;1.06796264648e-06
4;25000;2.58964538574e-06
4;25000;1.98508262634e-06
4;25000;1.04995727539e-06
4;250000;2.33777141571e-06
4;250000;1.44201660156e-06
4;250000;2.3059835434e-06
4;250000;2.31857967377e-06
4;2500000;1.94360837936e-06
4;2500000;2.48276920319e-06
4;2500000;1.90009641647e-06
4;2500000;1.84554605484e-06
4;25000000;2.00011516571e-06
4;25000000;2.18414748192e-06
4;25000000;2.3964580822e-06
4;25000000;1.95675328255e-06
8;1250;4.02011871338e-06
8;1250;3.79623413086e-05
8;1250;4.16564941406e-06
8;1250;4.28066253662e-06
8;12500;4.54919815063e-06
8;12500;4.18951034546e-06
8;12500;4.36544418335e-06
8;12500;4.10079956055e-06
8;125000;3.3777923584e-06
8;125000;3.48763084412e-06
8;125000;3.6932888031e-06
8;125000;3.39514350891e-06
8;1250000;3.36289672852e-06
8;1250000;3.37652873993e-06
8;1250000;3.1655216217e-06
8;1250000;3.32055130005e-06
8;12500000;3.70247224808e-06
8;12500000;3.31775543213e-06
8;12500000;3.47342359543e-06
8;12500000;3.25948696136e-06
12;833;6.22464256699e-06
12;833;6.54520536242e-06
12;833;6.61847685852e-06
12;833;4.99877609125e-06
12;8333;6.97490935221e-06
12;8333;5.90616008979e-06
12;8333;5.62883004212e-06
12;8333;5.8221284845e-06
12;83333;5.06397365555e-06
12;83333;4.99432463428e-06
12;83333;4.9885281786e-06
12;83333;4.78720577144e-06
12;833333;4.92986952566e-06
12;833333;4.63964237786e-06
12;833333;4.82887136972e-06
12;833333;5.03671532874e-06
12;8333333;4.9302371662e-06
12;8333333;4.98398660569e-06
12;8333333;4.78799539645e-06
12;8333333;4.81697249607e-06
16;625;8.92944335938e-05
16;625;6.74320220947e-05
16;625;5.73745727539e-05
16;625;0.000161646652222
16;6250;1.08675384521e-05
16;6250;1.31462478638e-05
16;6250;1.4006690979e-05
16;6250;1.57267379761e-05
16;62500;6.534034729e-06
16;62500;9.28559875488e-06
16;62500;6.65924835205e-06
16;62500;6.0998878479e-06
16;625000;5.81894378662e-06
16;625000;5.84362716675e-06
16;625000;5.44219665527e-06
16;625000;5.71903038025e-06
16;6250000;5.44422828674e-06
16;6250000;5.42795631409e-06
16;6250000;5.39921424866e-06
16;6250000;5.60972286224e-06
20;500;0.000361062049866
20;500;0.000628694057465
20;500;0.00064150428772
20;500;0.000442368030548
20;5000;4.63129997253e-05
20;5000;4.93740081787e-05
20;5000;5.20143985748e-05
20;5000;6.57458305359e-05
20;50000;1.62689590454e-05
20;50000;2.06222200394e-05
20;50000;1.56890201569e-05
20;50000;1.74116802216e-05
20;500000;1.53931517601e-05
20;500000;1.37326922417e-05
20;500000;1.53580322266e-05
20;500000;1.37131919861e-05
20;5000000;1.16615459919e-05
20;5000000;1.23443079948e-05
20;5000000;1.20959893703e-05
20;5000000;1.41442052364e-05
24;416;0.000307151331351
24;416;0.00140010565519
24;416;0.000248300341459
24;416;0.000574682767575
24;4166;5.45268898908e-05
24;4166;5.64827120081e-05
24;4166;4.50840032965e-05
24;4166;4.34476941237e-05
24;41666;1.82577613014e-05
24;41666;1.79048141412e-05
24;41666;1.7674675495e-05
24;41666;1.98727258768e-05
24;416666;1.68742493728e-05
24;416666;1.6316995025e-05
24;416666;1.80993075996e-05
24;416666;1.64999806236e-05
24;4166666;1.59198179349e-05
24;4166666;1.56325255801e-05
24;4166666;1.49596156786e-05
24;4166666;1.52965435279e-05
