user;1;100;10000;1.41535997391e-05
user;1;1000;10000;9.24229621887e-06
user;1;10000;10000;1.30548000336e-05
user;1;100000;10000;1.49626016617e-05
user;1;100;100000;7.95794010162e-06
user;1;1000;100000;8.84677886963e-06
user;1;10000;100000;8.34495067596e-06
user;1;100000;100000;8.44425916672e-06
user;1;100;1000000;7.70334386826e-06
user;1;1000;1000000;7.53700900078e-06
user;1;10000;1000000;7.60543990135e-06
user;1;100000;1000000;7.90842080116e-06
user;1;100;10000000;7.6352643013e-06
user;1;1000;10000000;7.81607620716e-06
user;1;10000;10000000;7.54305641651e-06
user;1;100000;10000000;7.5998529911e-06
user;1;100;100000000;7.36150290966e-06
user;1;1000;100000000;7.66524018049e-06
user;1;10000;100000000;7.48404628992e-06
user;1;100000;100000000;7.72295304775e-06
user;2;100;5000;5.08034229279e-05
user;2;1000;5000;5.24906158447e-05
user;2;10000;5000;4.60886001587e-05
user;2;100000;5000;4.51414108276e-05
user;2;100;50000;3.25256204605e-05
user;2;1000;50000;3.18246030807e-05
user;2;10000;50000;3.31203794479e-05
user;2;100000;50000;3.25530004501e-05
user;2;100;500000;3.03823337555e-05
user;2;1000;500000;3.05428538322e-05
user;2;10000;500000;2.99481258392e-05
user;2;100000;500000;3.08462820053e-05
user;2;100;5000000;3.06621682167e-05
user;2;1000;5000000;3.04565785885e-05
user;2;10000;5000000;3.00464014053e-05
user;2;100000;5000000;3.05872447968e-05
