1;10000;3.45301628113e-07
1;10000;3.55696678162e-07
1;10000;3.57007980347e-07
1;10000;3.38912010193e-07
1;10000;3.52787971497e-07
2;10000;1.05941295624e-06
2;10000;1.05969905853e-06
2;10000;1.07388496399e-06
2;10000;1.01211071014e-06
2;10000;9.10496711731e-07
4;10000;1.82271003723e-06
4;10000;1.72591209412e-06
4;10000;1.12030506134e-06
4;10000;1.77400112152e-06
4;10000;1.83439254761e-06
8;10000;4.11529541016e-06
8;10000;4.53300476074e-06
8;10000;3.27739715576e-06
8;10000;3.56588363647e-06
8;10000;4.35490608215e-06
12;10000;5.65240383148e-06
12;10000;4.9329996109e-06
12;10000;5.79800605774e-06
12;10000;4.92949485779e-06
12;10000;5.95018863678e-06
16;10000;8.89689922333e-06
16;10000;9.55040454865e-06
16;10000;8.42440128326e-06
16;10000;9.66680049896e-06
16;10000;2.3459982872e-05
20;10000;2.91501045227e-05
20;10000;2.58062124252e-05
20;10000;2.55213975906e-05
20;10000;3.44402074814e-05
20;10000;2.77408123016e-05
24;10000;4.37436819077e-05
24;10000;4.68466043472e-05
24;10000;2.67142057419e-05
24;10000;3.5467004776e-05
24;10000;4.35034990311e-05
