1;1;45.061111;46.968460;
6;1;39.100647;36.001205;
7;1;38.862228;44.107437;
8;1;37.908554;44.107437;
9;1;40.054321;36.954880;
10;1;38.862228;45.061111;
16;1;36.001205;42.915344;
17;1;41.007996;39.815903;
31;1;46.014786;36.954880;
32;1;41.007996;40.054321;
33;1;38.862228;44.107437;
62;1;39.100647;43.869019;
63;1;36.001205;41.961670;
64;1;36.954880;82.969666;
65;1;37.908554;43.869019;
66;1;39.100647;44.822693;
126;1;41.007996;46.968460;
127;1;40.054321;38.146973;
128;1;37.908554;43.153763;
129;1;36.001205;44.107437;
130;1;39.100647;37.908554;
500;1;43.869019;44.107437;
1000;1;36.954880;42.915344;
10000;1;43.153763;1001390.933990;
100000;1;45.776367;1001477.003098;
1000000;1;41.961670;3003901.004791;
10000000;1;66.041946;3006541.013718;
100000000;1;66.041946;6036589.860916;
1000000000;1;55.074692;8352100.849152;
1;10;24.199486;24.795532;
6;10;25.200844;25.415421;
7;10;25.010109;25.296211;
8;10;24.390221;25.010109;
9;10;24.819374;24.700165;
10;10;24.819374;25.296211;
16;10;24.700165;24.509430;
17;10;25.010109;24.890900;
31;10;24.890900;24.700165;
32;10;25.296211;25.296211;
33;10;24.604797;24.294853;
62;10;24.485588;25.105476;
63;10;25.200844;25.701523;
64;10;25.510788;25.296211;
65;10;25.010109;25.510788;
66;10;24.104118;24.580956;
126;10;24.914742;25.296211;
127;10;25.391579;25.320053;
128;10;25.296211;25.177002;
129;10;24.509430;24.294853;
130;10;25.606155;25.582314;
500;10;27.799606;27.608871;
1000;10;27.322769;27.108192;
10000;10;26.202202;1001703.000069;
100000;10;27.418137;1001176.404953;
1000000;10;26.988983;2102387.809753;
10000000;10;28.920174;2206336.283684;
100000000;10;29.897690;6036103.510857;
1000000000;10;35.381317;24355861.902237;
1;100;6.210804;6.568432;
6;100;6.279945;6.661415;
7;100;5.948544;6.599426;
8;100;5.910397;6.270409;
9;100;6.120205;6.389618;
10;100;5.931854;6.270409;
16;100;6.179810;6.589890;
17;100;6.010532;6.659031;
31;100;5.970001;6.420612;
32;100;5.960464;6.291866;
33;100;6.020069;6.299019;
62;100;5.919933;6.320477;
63;100;6.079674;6.420612;
64;100;6.139278;6.508827;
65;100;6.048679;6.470680;
66;100;6.270409;6.561279;
126;100;6.158352;6.451607;
127;100;6.110668;6.380081;
128;100;6.189346;6.468296;
129;100;6.101131;6.489754;
130;100;6.210804;6.520748;
500;100;6.220341;6.539822;
1000;100;6.239414;6.608963;
10000;100;6.828308;1001097.390652;
100000;100;6.690025;1001093.349457;
1000000;100;6.799698;2042234.358788;
10000000;100;7.081032;2215178.339481;
