std;1;100;10000;4.03537988663e-05
std;1;1000;10000;3.72670173645e-05
std;1;10000;10000;3.4059381485e-05
std;1;100000;10000;8.01189899445e-05
std;1;100;100000;2.92563390732e-05
std;1;1000;100000;3.1839029789e-05
std;1;10000;100000;3.30160284042e-05
std;1;100000;100000;7.22165203094e-05
std;1;100;1000000;2.94400799274e-05
std;1;1000;1000000;3.07811889648e-05
std;1;10000;1000000;3.38834159374e-05
std;1;100000;1000000;7.15693891048e-05
std;1;100;10000000;2.92483008862e-05
std;1;1000;10000000;3.05262163877e-05
std;1;10000;10000000;3.34241189003e-05
std;1;100000;10000000;7.17141164064e-05
