std;1;100;10000;4.28308963776e-05
std;1;1000;10000;4.2326593399e-05
std;1;10000;10000;4.62561130524e-05
std;1;100000;10000;8.80311012268e-05
std;1;1000000;10000;0.000752922201157
std;2;100;10000;6.55772924423e-05
std;2;1000;10000;6.45352840424e-05
std;2;10000;10000;7.38764047623e-05
std;2;100000;10000;0.000130722808838
std;2;1000000;10000;0.000623048305511
std;4;100;10000;9.81751918793e-05
std;4;1000;10000;0.00010377509594
std;4;10000;10000;0.000105294895172
std;4;100000;10000;0.000178950691223
std;4;1000000;10000;0.000679850482941
std;8;100;10000;0.000171820497513
std;8;1000;10000;0.000171855092049
std;8;10000;10000;0.000192565393448
std;8;100000;10000;0.000255204391479
std;8;1000000;10000;0.000816231298447
std;12;100;10000;0.000239315104485
std;12;1000;10000;0.000237729597092
std;12;10000;10000;0.000272571492195
std;12;100000;10000;0.00033500919342
std;12;1000000;10000;0.000959904098511
std;16;100;10000;0.000343413686752
std;16;1000;10000;0.000334364795685
std;16;10000;10000;0.000357633280754
std;16;100000;10000;0.000457847189903
std;16;1000000;10000;0.00113632540703
std;20;100;10000;0.000439654707909
std;20;1000;10000;0.000438742303848
std;20;10000;10000;0.000465548706055
std;20;100000;10000;0.000549752783775
std;20;1000000;10000;0.00130218029022
std;24;100;10000;0.000515301895142
std;24;1000;10000;0.000517515301704
std;24;10000;10000;0.000549256706238
std;24;100000;10000;0.000644305586815
std;24;1000000;10000;0.00155326740742
